action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,264123,17646615,[],CHEMBL3705473,"Inhibition Assay: Hsp90 protein is obtained from Stressgen (Cat#SPP-770). Assay buffer: 100 mM Tris-HCl, Ph7.4, 20 mM KCl, 6 mM MgCl2. Malachite green (0.0812% w/v) (M9636) and polyvinyl alcohol USP (2.32% w/v) (P1097) are obtained from Sigma. A Malachite Green Assay (see Methods Mol Med, 2003, 85:149 for method details) is used for examination of ATPase activity of Hsp90 protein. Briefly, Hsp90 protein in assay buffer (100 mM Tris-HCl, Ph7.4, mM KCl, 6 mM MgCl2) is mixed with ATP alone (negative control) or in the presence of Geldanamycin (a positive control) or a compound of the invention in a 96-well plate. Malachite green reagent is added to the reaction. The mixtures are incubated at 37° C. for 4 hours and sodium citrate buffer (34% w/v sodium citrate) is added to the reaction. The plate is read by an ELISA reader with an absorbance at 620 nm.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(-c2nnc(O)n2-c2ccc(OCCN3CCOCC3)nc2)c(O)cc1O,,,CHEMBL3638985,,2014,"{'bei': '15.73', 'le': '0.30', 'lle': '4.66', 'sei': '5.51'}",CHEMBL3686121,,CHEMBL3686121,6.94,0,http://www.openphacts.org/units/Nanomolar,2562396,=,37,1,=,,IC50,nM,,114.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,114.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22456363,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4682153,Inhibition of C-terminal HSP90beta (527 to 724 residues) (unknown origin) interaction with CYP40 measured after 30 mins by AlphaLISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4680112,ACS Med Chem Lett,2018,"{'bei': '9.07', 'le': '0.17', 'lle': '6.65', 'sei': '2.55'}",CHEMBL4758278,,CHEMBL4758278,5.41,0,http://www.openphacts.org/units/Nanomolar,3519546,=,1,1,=,,IC50,nM,,3900.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,3.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22456364,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4682153,Inhibition of C-terminal HSP90beta (527 to 724 residues) (unknown origin) interaction with CYP40 measured after 30 mins by AlphaLISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4680112,ACS Med Chem Lett,2018,"{'bei': '8.55', 'le': '0.16', 'lle': '6.72', 'sei': '2.35'}",CHEMBL4777096,,CHEMBL4777096,5.59,0,http://www.openphacts.org/units/Nanomolar,3519547,=,1,1,=,,IC50,nM,,2580.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,2.58
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22456365,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4682153,Inhibition of C-terminal HSP90beta (527 to 724 residues) (unknown origin) interaction with CYP40 measured after 30 mins by AlphaLISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,,,CHEMBL4680112,ACS Med Chem Lett,2018,"{'bei': '8.00', 'le': '0.15', 'lle': '6.70', 'sei': '2.09'}",CHEMBL4751004,,CHEMBL4751004,5.45,0,http://www.openphacts.org/units/Nanomolar,3519550,=,1,1,=,,IC50,nM,,3570.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,3.57
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22456366,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4682153,Inhibition of C-terminal HSP90beta (527 to 724 residues) (unknown origin) interaction with CYP40 measured after 30 mins by AlphaLISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O,,,CHEMBL4680112,ACS Med Chem Lett,2018,"{'bei': '10.18', 'le': '0.20', 'lle': '9.35', 'sei': '2.25'}",CHEMBL4745048,,CHEMBL4745048,5.74,0,http://www.openphacts.org/units/Nanomolar,3519537,=,1,1,=,,IC50,nM,,1840.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1.84
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22456367,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4682153,Inhibition of C-terminal HSP90beta (527 to 724 residues) (unknown origin) interaction with CYP40 measured after 30 mins by AlphaLISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC1=O,,,CHEMBL4680112,ACS Med Chem Lett,2018,"{'bei': '9.24', 'le': '0.18', 'lle': '9.23', 'sei': '2.04'}",CHEMBL4740117,,CHEMBL4740117,5.73,0,http://www.openphacts.org/units/Nanomolar,3519538,=,1,1,=,,IC50,nM,,1850.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1.85
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22456368,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4682153,Inhibition of C-terminal HSP90beta (527 to 724 residues) (unknown origin) interaction with CYP40 measured after 30 mins by AlphaLISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC1=O,,,CHEMBL4680112,ACS Med Chem Lett,2018,"{'bei': '8.49', 'le': '0.16', 'lle': '7.82', 'sei': '2.13'}",CHEMBL4740901,,CHEMBL4740901,5.43,0,http://www.openphacts.org/units/Nanomolar,3519540,=,1,1,=,,IC50,nM,,3720.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,3.72
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22456369,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4682153,Inhibition of C-terminal HSP90beta (527 to 724 residues) (unknown origin) interaction with CYP40 measured after 30 mins by AlphaLISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1NC(=O)[C@@H](CCCCN)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4680112,ACS Med Chem Lett,2018,"{'bei': '7.71', 'le': '0.15', 'lle': '5.84', 'sei': '2.17'}",CHEMBL4788842,,CHEMBL4788842,4.60,0,http://www.openphacts.org/units/Nanomolar,3519545,=,1,1,=,,IC50,nM,,25000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22456370,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4682154,Inhibition of C-terminal HSP90beta (527 to 724 residues) (unknown origin) interaction with CYP40 measured after 30 mins by Alphascreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC1=O,,,CHEMBL4680112,ACS Med Chem Lett,2018,"{'bei': '8.44', 'le': '0.16', 'lle': '7.79', 'sei': '2.12'}",CHEMBL4740901,,CHEMBL4740901,5.40,0,http://www.openphacts.org/units/Nanomolar,3519540,=,1,1,=,,IC50,nM,,4000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,4.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22456371,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4682154,Inhibition of C-terminal HSP90beta (527 to 724 residues) (unknown origin) interaction with CYP40 measured after 30 mins by Alphascreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCCCN)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)O,,,CHEMBL4680112,ACS Med Chem Lett,2018,"{'bei': '3.03', 'le': None, 'lle': None, 'sei': None}",CHEMBL4760133,,CHEMBL4760133,4.30,0,http://www.openphacts.org/units/Nanomolar,3519551,=,1,1,=,,IC50,nM,,50000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,50.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809257,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '18.08', 'le': '0.35', 'lle': '4.54', 'sei': '7.62'}",CHEMBL560895,SNX-2112,CHEMBL560895,8.40,0,http://www.openphacts.org/units/Nanomolar,3542442,=,1,1,=,,IC50,nM,,4.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,4.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809258,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cn(-c2cc3c(c(C4CCCC4)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '21.26', 'le': '0.39', 'lle': '3.42', 'sei': '16.24'}",CHEMBL3235353,,CHEMBL3235353,8.30,0,http://www.openphacts.org/units/Nanomolar,3542443,=,1,1,=,,IC50,nM,,5.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,5.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809259,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N[C@H]3CC[C@H](O)CC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '15.60', 'le': '0.29', 'lle': '2.80', 'sei': '6.99'}",CHEMBL4763549,,CHEMBL4763549,7.00,0,http://www.openphacts.org/units/Nanomolar,3542444,=,1,1,=,,IC50,nM,,101.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.10099999999999999
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809260,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N[C@H]3CC[C@H](O)CC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '15.49', 'le': '0.29', 'lle': '2.71', 'sei': '7.17'}",CHEMBL4740273,,CHEMBL4740273,7.17,0,http://www.openphacts.org/units/Nanomolar,3542445,=,1,1,=,,IC50,nM,,68.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.068
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809261,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(-c2cc(N[C@H]3CC[C@H](O)CC3)c3c(=O)[nH]c(C(C)C)cc3c2)c2c1C(=O)CC(C)(C)C2,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '15.30', 'le': '0.28', 'lle': '2.27', 'sei': '7.29'}",CHEMBL4756421,,CHEMBL4756421,7.29,0,http://www.openphacts.org/units/Nanomolar,3542446,=,1,1,=,,IC50,nM,,51.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.051
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809262,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N[C@H]3CC[C@H](O)CC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '15.52', 'le': '0.29', 'lle': '2.55', 'sei': '7.40'}",CHEMBL4796520,,CHEMBL4796520,7.40,0,http://www.openphacts.org/units/Nanomolar,3542447,=,1,1,=,,IC50,nM,,40.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.04
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809263,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N[C@H]3CC[C@H](O)CC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '13.87', 'le': '0.26', 'lle': '1.57', 'sei': '6.81'}",CHEMBL4761498,,CHEMBL4761498,6.81,0,http://www.openphacts.org/units/Nanomolar,3542448,=,1,1,=,,IC50,nM,,156.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.156
,,22809264,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(-c2cc(N[C@H]3CC[C@H](O)CC3)c3c(=O)[nH]c(C(C)(C)C)cc3c2)c2c1C(=O)CC(C)(C)C2,,,CHEMBL4706657,J Med Chem,2021,,CHEMBL4789323,,CHEMBL4789323,,0,http://www.openphacts.org/units/Nanomolar,3542449,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,50.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809265,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(-c2cc(N[C@H]3CC[C@H](O)CC3)c3c(=O)[nH]c(CC(C)C)cc3c2)c2c1C(=O)CC(C)(C)C2,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '13.41', 'le': '0.25', 'lle': '1.49', 'sei': '6.58'}",CHEMBL4761885,,CHEMBL4761885,6.58,0,http://www.openphacts.org/units/Nanomolar,3542450,=,1,1,=,,IC50,nM,,264.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.264
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809266,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(-c2cc(N[C@H]3CC[C@H](O)CC3)c3c(=O)[nH]c(C4CC4)cc3c2)c2c1C(=O)CC(C)(C)C2,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '12.69', 'le': '0.24', 'lle': '1.25', 'sei': '6.02'}",CHEMBL4796556,,CHEMBL4796556,6.02,0,http://www.openphacts.org/units/Nanomolar,3542451,=,1,1,=,,IC50,nM,,946.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.946
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809267,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N[C@H]3CC[C@H](O)CC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '14.21', 'le': '0.27', 'lle': '2.76', 'sei': '6.22'}",CHEMBL4791530,,CHEMBL4791530,6.80,0,http://www.openphacts.org/units/Nanomolar,3542452,=,1,1,=,,IC50,nM,,159.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.159
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809268,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(-c2cc(N[C@H]3CC[C@H](O)CC3)c3c(=O)[nH]c(CO)cc3c2)c2c1C(=O)CC(C)(C)C2,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '14.28', 'le': '0.27', 'lle': '3.24', 'sei': '5.52'}",CHEMBL4763239,,CHEMBL4763239,6.63,0,http://www.openphacts.org/units/Nanomolar,3542453,=,1,1,=,,IC50,nM,,233.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.233
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809269,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N3CCOCC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '15.42', 'le': '0.29', 'lle': '2.95', 'sei': '8.62'}",CHEMBL4791941,,CHEMBL4791941,6.92,0,http://www.openphacts.org/units/Nanomolar,3542454,=,1,1,=,,IC50,nM,,121.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.121
